931;Viking Gustafsson Nyberg;22;MIN;D;;;;;;;;;;;;;;;;;;;
932;Brandon Halverson;29;TBL;G;;;;;;;;;;;;;;;;;;;
933;Carter Hart;27;VEG;G;;;;;;;;;;;;;;;;;;;
934;Rafaâl Harvey-Pinard;27;PIT;LW;;;;;;;;;;;;;;;;;;;
935;John Hayden;30;SEA;C;;;;;;;;;;;;;;;;;;;
936;Ville Heinola;24;WPG;D;;;;;;;;;;;;;;;;;;;
937;Connor Hellebuyck;32;WPG;G;;;;;;;;;;;;;;;;;;;
938;Dennis Hildeby;24;TOR;G;;;;;;;;;;;;;;;;;;;
939;Tyson Hinds;22;ANA;D;;;;;;;;;;;;;;;;;;;
940;Hayden Hodgson;29;OTT;RW;;;;;;;;;;;;;;;;;;;
941;Joel Hofer;25;STL;G;;;;;;;;;;;;;;;;;;;
942;Marcus Hîgberg;31;NYI;G;;;;;;;;;;;;;;;;;;;
943;Dryden Hunt;30;CGY;LW;;;;;;;;;;;;;;;;;;;
944;Ville Husso;30;ANA;G;;;;;;;;;;;;;;;;;;;
945;Bokondji Imama;29;PIT;LW;;;;;;;;;;;;;;;;;;;
946;Roby Jarventie;23;EDM;LW;;;;;;;;;;;;;;;;;;;
947;David Ji?°?ek;22;2TM;D;;;;;;;;;;;;;;;;;;;
947;David Ji?°?ek;22;MIN;D;;;;;;;;;;;;;;;;;;;
947;David Ji?°?ek;22;PHI;D;;;;;;;;;;;;;;;;;;;
948;Jonas Johansson;30;TBL;G;;;;;;;;;;;;;;;;;;;
949;Ryan Johnson;24;BUF;D;;;;;;;;;;;;;;;;;;;
950;Aleksanteri Kaskimaki;21;STL;C;;;;;;;;;;;;;;;;;;;
951;Boris Katchouk;27;TBL;LW;;;;;;;;;;;;;;;;;;;
952;Rory Kerins;23;CGY;C;;;;;;;;;;;;;;;;;;;
953;Pyotr Kochetkov;26;CAR;G;;;;;;;;;;;;;;;;;;;
954;Niklas Kokko;21;SEA;G;;;;;;;;;;;;;;;;;;;
955;Aleksei Kolosov;24;PHI;G;;;;;;;;;;;;;;;;;;;
956;Joonas Korpisalo;31;BOS;G;;;;;;;;;;;;;;;;;;;
957;Dmitry Kulikov;35;FLA;D;;;;;;;;;;;;;;;;;;;
958;Trevor Kuntar;24;BUF;C;;;;;;;;;;;;;;;;;;;
959;Joseph LaBate;32;VAN;C;;;;;;;;;;;;;;;;;;;
960;Shane Lachance;22;NJD;LW;;;;;;;;;;;;;;;;;;;
961;Carson Lambos;23;MIN;D;;;;;;;;;;;;;;;;;;;
962;Raphael Lavoie;25;VEG;C;;;;;;;;;;;;;;;;;;;
963;Brett Leason;26;WSH;RW;;;;;;;;;;;;;;;;;;;
964;Nathan Legare;25;NJD;RW;;;;;;;;;;;;;;;;;;;
965;Carl Lindbom;22;VEG;G;;;;;;;;;;;;;;;;;;;
966;Jake Livanavage;21;PIT;D;;;;;;;;;;;;;;;;;;;
967;Jett Luchanko;19;PHI;F;;;;;;;;;;;;;;;;;;;
968;Simon Lundmark;25;TBL;D;;;;;;;;;;;;;;;;;;;
969;Zack MacEwen;29;NJD;C;;;;;;;;;;;;;;;;;;;
970;Connor Mackey;29;NYR;D;;;;;;;;;;;;;;;;;;;
971;Taylor Makar;24;COL;LW;;;;;;;;;;;;;;;;;;;
972;Spencer Martin;30;NYR;G;;;;;;;;;;;;;;;;;;;
973;Carter Mazur;23;DET;LW;;;;;;;;;;;;;;;;;;;
974;Dylan McIlrath;33;WSH;D;;;;;;;;;;;;;;;;;;;
975;Marc McLaughlin;26;NJD;F;;;;;;;;;;;;;;;;;;;
976;Cole McWard;24;NYI;D;;;;;;;;;;;;;;;;;;;
977;Jaycob Megna;33;VEG;D;;;;;;;;;;;;;;;;;;;
978;Leevi Merilainen;23;OTT;G;;;;;;;;;;;;;;;;;;;
979;Georgii Merkulov;25;BOS;F;;;;;;;;;;;;;;;;;;;
980;Thomas Milic;22;WPG;G;;;;;;;;;;;;;;;;;;;
981;Trent Miner;24;COL;G;;;;;;;;;;;;;;;;;;;
982;Daniil Miromanov;28;CGY;D;;;;;;;;;;;;;;;;;;;
983;Sam Montembeault;29;MTL;G;;;;;;;;;;;;;;;;;;;
984;Sam Morton;26;CGY;F;;;;;;;;;;;;;;;;;;;
985;Jacob Moverare;27;LAK;D;;;;;;;;;;;;;;;;;;;
986;Petr Mr†zek;33;ANA;G;;;;;;;;;;;;;;;;;;;
987;Sergei Murashov;21;PIT;G;;;;;;;;;;;;;;;;;;;
988;Ty Murchison;22;PHI;D;;;;;;;;;;;;;;;;;;;
989;Matt Murray;31;SEA;G;;;;;;;;;;;;;;;;;;;
990;Jordan Oesterle;33;NSH;D;;;;;;;;;;;;;;;;;;;
991;Victor Ostman;25;SEA;G;;;;;;;;;;;;;;;;;;;
992;Xavier Parent;24;NJD;F;;;;;;;;;;;;;;;;;;;
993;Ji?° Patera;26;VAN;G;;;;;;;;;;;;;;;;;;;
994;Lane Pederson;28;PHI;F;;;;;;;;;;;;;;;;;;;
995;Jakob Pelletier;24;TBL;LW;;;;;;;;;;;;;;;;;;;
996;Michael Pezzetta;27;TOR;C;;;;;;;;;;;;;;;;;;;
997;Isaak Phillips;24;WPG;D;;;;;;;;;;;;;;;;;;;
998;Calvin Pickard;33;EDM;G;;;;;;;;;;;;;;;;;;;
999;Owen Pickering;22;PIT;D;;;;;;;;;;;;;;;;;;;
1000;Luca Pinelli;20;CBJ;C;;;;;;;;;;;;;;;;;;;
1001;Jason Polin;26;COL;F;;;;;;;;;;;;;;;;;;;
1002;Samuel Poulin;24;PIT;RW;;;;;;;;;;;;;;;;;;;
1003;Cayden Primeau;26;TOR;G;;;;;;;;;;;;;;;;;;;
1004;James Reimer;37;OTT;G;;;;;;;;;;;;;;;;;;;
1005;Anthony Richard;29;PHI;C;;;;;;;;;;;;;;;;;;;
1006;Marshall Rifai;27;TOR;D;;;;;;;;;;;;;;;;;;;
1007;David Rittich;33;NYI;G;;;;;;;;;;;;;;;;;;;
1008;Joshua Roy;22;MTL;RW;;;;;;;;;;;;;;;;;;;
1009;Juuse Saros;30;NSH;G;;;;;;;;;;;;;;;;;;;
1010;Ronan Seeley;23;CAR;D;;;;;;;;;;;;;;;;;;;
1011;Arsenii Sergeev;23;CGY;G;;;;;;;;;;;;;;;;;;;
1012;Hunter Shepard;30;OTT;G;;;;;;;;;;;;;;;;;;;
1013;Igor Shesterkin;30;NYR;G;;;;;;;;;;;;;;;;;;;
1014;Hunter Skinner;24;STL;D;;;;;;;;;;;;;;;;;;;
1015;Josiah Slavin;27;CAR;LW;;;;;;;;;;;;;;;;;;;
1016;Arvid Sîderblom;26;CHI;G;;;;;;;;;;;;;;;;;;;
1017;David Spacek;22;MIN;D;;;;;;;;;;;;;;;;;;;
1018;Clay Stevenson;26;WSH;G;;;;;;;;;;;;;;;;;;;
1019;Riley Stillman;27;EDM;D;;;;;;;;;;;;;;;;;;;
1020;Anthony Stolarz;32;TOR;G;;;;;;;;;;;;;;;;;;;
1021;William Stromgren;22;CGY;LW;;;;;;;;;;;;;;;;;;;
1022;Jack Studnicka;26;FLA;C;;;;;;;;;;;;;;;;;;;
1023;Jeremy Swayman;27;BOS;G;;;;;;;;;;;;;;;;;;;
1024;Mads S?gaard;25;OTT;G;;;;;;;;;;;;;;;;;;;
1025;Daniil Tarasov;26;FLA;G;;;;;;;;;;;;;;;;;;;
1026;Henry Thrun;24;TOR;D;;;;;;;;;;;;;;;;;;;
1027;Nikita Tolopilo;25;VAN;G;;;;;;;;;;;;;;;;;;;
1028;Bogdan Trineyev;23;WSH;RW;;;;;;;;;;;;;;;;;;;
1029;Ryan Tverberg;24;TOR;C;;;;;;;;;;;;;;;;;;;
1030;T.J. Tynan;33;COL;C;;;;;;;;;;;;;;;;;;;
1031;Kai Uchacz;22;VEG;F;;;;;;;;;;;;;;;;;;;
1032;Topias Vilen;22;NJD;D;;;;;;;;;;;;;;;;;;;
1033;William Villeneuve;23;TOR;D;;;;;;;;;;;;;;;;;;;
1034;Daniel Vlada?;28;PHI;G;;;;;;;;;;;;;;;;;;;
1035;Abram Wiebe;22;CGY;D;;;;;;;;;;;;;;;;;;;
1036;Garrett Wilson;34;PHI;LW;;;;;;;;;;;;;;;;;;;
1037;Dustin Wolf;24;CGY;G;;;;;;;;;;;;;;;;;;;
1038;Brayden Yager;21;WPG;C;;;;;;;;;;;;;;;;;;;
1;Karel Vejmelka;29;UTA;G;;;;;;;;;;;;;;;;;;;
2;Juuse Saros;30;NSH;G;;;;;;;;;;;;;;;;;;;
3;Logan Thompson;28;WSH;G;;;;;;;;;;;;;;;;;;;
4;Andrei Vasilevskiy;31;TBL;G;;;;;;;;;;;;;;;;;;;
5;John Gibson;32;DET;G;;;;;;;;;;;;;;;;;;;
6;Connor Hellebuyck;32;WPG;G;;;;;;;;;;;;;;;;;;;
7;Dustin Wolf;24;CGY;G;;;;;;;;;;;;;;;;;;;
8;Luk†? Dost†l;25;ANA;G;;;;;;;;;;;;;;;;;;;
9;Jet Greaves;24;CBJ;G;;;;;;;;;;;;;;;;;;;
10;Spencer Knight;24;CHI;G;;;;;;;;;;;;;;;;;;;
11;Ilya Sorokin;30;NYI;G;;;;;;;;;;;;;;;;;;;
12;Jeremy Swayman;27;BOS;G;;;;;;;;;;;;;;;;;;;
13;Jake Oettinger;27;DAL;G;;;;;;;;;;;;;;;;;;;
14;Sergei Bobrovsky;37;FLA;G;;;;;;;;;;;;;;;;;;;
15;Daniel Vlada?;28;PHI;G;;;;;;;;;;;;;;;;;;;
16;Igor Shesterkin;30;NYR;G;;;;;;;;;;;;;;;;;;;
17;Filip Gustavsson;27;MIN;G;;;;;;;;;;;;;;;;;;;
18;Darcy Kuemper;35;LAK;G;;;;;;;;;;;;;;;;;;;
19;Stuart Skinner;27;2TM;G;;;;;;;;;;;;;;;;;;;
19;Stuart Skinner;27;EDM;G;;;;;;;;;;;;;;;;;;;
19;Stuart Skinner;27;PIT;G;;;;;;;;;;;;;;;;;;;
20;Linus Ullmark;32;OTT;G;;;;;;;;;;;;;;;;;;;
21;Yaroslav Askarov;23;SJS;G;;;;;;;;;;;;;;;;;;;
22;Joey Daccord;29;SEA;G;;;;;;;;;;;;;;;;;;;
23;Kevin Lankinen;30;VAN;G;;;;;;;;;;;;;;;;;;;
24;Joel Hofer;25;STL;G;;;;;;;;;;;;;;;;;;;
25;Scott Wedgewood;33;COL;G;;;;;;;;;;;;;;;;;;;
26;Jacob Markstrîm;36;NJD;G;;;;;;;;;;;;;;;;;;;
27;Jakub Dobes;24;MTL;G;;;;;;;;;;;;;;;;;;;
28;Jordan Binnington;32;STL;G;;;;;;;;;;;;;;;;;;;
29;Alex Nedeljkovic;30;SJS;G;;;;;;;;;;;;;;;;;;;
30;Mackenzie Blackwood;29;COL;G;;;;;;;;;;;;;;;;;;;
31;Brandon Bussi;27;CAR;G;;;;;;;;;;;;;;;;;;;
32;Arturs Silovs;24;PIT;G;;;;;;;;;;;;;;;;;;;
33;Joseph Woll;27;TOR;G;;;;;;;;;;;;;;;;;;;
34;Jake Allen;35;NJD;G;;;;;;;;;;;;;;;;;;;
35;Anton Forsberg;33;LAK;G;;;;;;;;;;;;;;;;;;;
36;Alex Lyon;33;BUF;G;;;;;;;;;;;;;;;;;;;
37;Frederik Andersen;36;CAR;G;;;;;;;;;;;;;;;;;;;
38;Ukko-Pekka Luukkonen;26;BUF;G;;;;;;;;;;;;;;;;;;;
39;Jesper Wallstedt;23;MIN;G;;;;;;;;;;;;;;;;;;;
40;Akira Schmid;25;VEG;G;;;;;;;;;;;;;;;;;;;
41;Cam Talbot;38;DET;G;;;;;;;;;;;;;;;;;;;
42;Samuel Ersson;26;PHI;G;;;;;;;;;;;;;;;;;;;
43;Daniil Tarasov;26;FLA;G;;;;;;;;;;;;;;;;;;;
44;Tristan Jarry;30;2TM;G;;;;;;;;;;;;;;;;;;;
44;Tristan Jarry;30;PIT;G;;;;;;;;;;;;;;;;;;;
44;Tristan Jarry;30;EDM;G;;;;;;;;;;;;;;;;;;;
45;Philipp Grubauer;34;SEA;G;;;;;;;;;;;;;;;;;;;
46;Connor Ingram;28;EDM;G;;;;;;;;;;;;;;;;;;;
47;Devin Cooley;28;CGY;G;;;;;;;;;;;;;;;;;;;
48;Joonas Korpisalo;31;BOS;G;;;;;;;;;;;;;;;;;;;
49;Casey DeSmith;34;DAL;G;;;;;;;;;;;;;;;;;;;
50;Elvis Merz?ikins;31;CBJ;G;;;;;;;;;;;;;;;;;;;
51;David Rittich;33;NYI;G;;;;;;;;;;;;;;;;;;;
52;Justus Annunen;25;NSH;G;;;;;;;;;;;;;;;;;;;
53;Adin Hill;29;VEG;G;;;;;;;;;;;;;;;;;;;
54;Arvid Sîderblom;26;CHI;G;;;;;;;;;;;;;;;;;;;
55;Anthony Stolarz;32;TOR;G;;;;;;;;;;;;;;;;;;;
56;Eric Comrie;30;WPG;G;;;;;;;;;;;;;;;;;;;
57;Jonas Johansson;30;TBL;G;;;;;;;;;;;;;;;;;;;
58;Sam Montembeault;29;MTL;G;;;;;;;;;;;;;;;;;;;
59;Jonathan Quick;40;NYR;G;;;;;;;;;;;;;;;;;;;
60;V°tek Van??ek;30;UTA;G;;;;;;;;;;;;;;;;;;;
61;Charlie Lindgren;32;WSH;G;;;;;;;;;;;;;;;;;;;
62;Nikita Tolopilo;25;VAN;G;;;;;;;;;;;;;;;;;;;
63;Thatcher Demko;30;VAN;G;;;;;;;;;;;;;;;;;;;
64;Dennis Hildeby;24;TOR;G;;;;;;;;;;;;;;;;;;;
65;Ville Husso;30;ANA;G;;;;;;;;;;;;;;;;;;;
66;Leevi Merilainen;23;OTT;G;;;;;;;;;;;;;;;;;;;
67;Carter Hart;27;VEG;G;;;;;;;;;;;;;;;;;;;
68;Jacob Fowler;21;MTL;G;;;;;;;;;;;;;;;;;;;
69;Colten Ellis;25;BUF;G;;;;;;;;;;;;;;;;;;;
70;Calvin Pickard;33;EDM;G;;;;;;;;;;;;;;;;;;;
71;James Reimer;37;OTT;G;;;;;;;;;;;;;;;;;;;
72;Petr Mr†zek;33;ANA;G;;;;;;;;;;;;;;;;;;;
73;Pyotr Kochetkov;26;CAR;G;;;;;;;;;;;;;;;;;;;
74;Carl Lindbom;22;VEG;G;;;;;;;;;;;;;;;;;;;
75;Spencer Martin;30;NYR;G;;;;;;;;;;;;;;;;;;;
76;Sergei Murashov;21;PIT;G;;;;;;;;;;;;;;;;;;;
77;Matt Murray;31;SEA;G;;;;;;;;;;;;;;;;;;;
78;Aleksei Kolosov;24;PHI;G;;;;;;;;;;;;;;;;;;;
79;Trent Miner;24;COL;G;;;;;;;;;;;;;;;;;;;
80;Clay Stevenson;26;WSH;G;;;;;;;;;;;;;;;;;;;
81;Artur Akhtyamov;24;TOR;G;;;;;;;;;;;;;;;;;;;
82;Drew Commesso;23;CHI;G;;;;;;;;;;;;;;;;;;;
83;Nico Daws;25;NJD;G;;;;;;;;;;;;;;;;;;;
84;Dylan Garand;23;NYR;G;;;;;;;;;;;;;;;;;;;
85;Niklas Kokko;21;SEA;G;;;;;;;;;;;;;;;;;;;
86;Thomas Milic;22;WPG;G;;;;;;;;;;;;;;;;;;;
87;Cayden Primeau;26;TOR;G;;;;;;;;;;;;;;;;;;;
88;Brandon Halverson;29;TBL;G;;;;;;;;;;;;;;;;;;;
89;Mads S?gaard;25;OTT;G;;;;;;;;;;;;;;;;;;;
90;Laurent Brossoit;32;SJS;G;;;;;;;;;;;;;;;;;;;
91;Vyacheslav Buteyets;23;ANA;G;;;;;;;;;;;;;;;;;;;
92;Pheonix Copley;34;LAK;G;;;;;;;;;;;;;;;;;;;
93;Michael DiPietro;26;BOS;G;;;;;;;;;;;;;;;;;;;
94;Marcus Hîgberg;31;NYI;G;;;;;;;;;;;;;;;;;;;
95;Victor Ostman;25;SEA;G;;;;;;;;;;;;;;;;;;;
96;Ji?° Patera;26;VAN;G;;;;;;;;;;;;;;;;;;;
97;Arsenii Sergeev;23;CGY;G;;;;;;;;;;;;;;;;;;;
98;Hunter Shepard;30;OTT;G;;;;;;;;;;;;;;;;;;;
